distance= 1 timestamp= 1637722589.719953 icmp_seq=1 ttl=64 time=2.71 ms
distance= 1 timestamp= 1637722590.225892 icmp_seq=2 ttl=64 time=7.75 ms
distance= 1 timestamp= 1637722590.725981 icmp_seq=3 ttl=64 time=6.90 ms
distance= 1 timestamp= 1637722591.229829 icmp_seq=4 ttl=64 time=9.68 ms
distance= 1 timestamp= 1637722591.729441 icmp_seq=5 ttl=64 time=8.36 ms
distance= 1 timestamp= 1637722592.228159 icmp_seq=6 ttl=64 time=6.28 ms
distance= 1 timestamp= 1637722592.730064 icmp_seq=7 ttl=64 time=6.70 ms
distance= 1 timestamp= 1637722593.227817 icmp_seq=8 ttl=64 time=3.69 ms
distance= 1 timestamp= 1637722593.732181 icmp_seq=9 ttl=64 time=6.94 ms
distance= 1 timestamp= 1637722594.229920 icmp_seq=10 ttl=64 time=3.51 ms
distance= 1 timestamp= 1637722594.736903 icmp_seq=11 ttl=64 time=9.70 ms
distance= 1 timestamp= 1637722595.231911 icmp_seq=12 ttl=64 time=3.70 ms
distance= 1 timestamp= 1637722595.737134 icmp_seq=13 ttl=64 time=7.77 ms
distance= 1 timestamp= 1637722596.250770 icmp_seq=14 ttl=64 time=20.1 ms
distance= 1 timestamp= 1637722596.745824 icmp_seq=15 ttl=64 time=14.5 ms
distance= 1 timestamp= 1637722597.238093 icmp_seq=16 ttl=64 time=5.90 ms
distance= 1 timestamp= 1637722597.741963 icmp_seq=17 ttl=64 time=8.61 ms
distance= 1 timestamp= 1637722598.242615 icmp_seq=18 ttl=64 time=8.55 ms
distance= 1 timestamp= 1637722598.743167 icmp_seq=19 ttl=64 time=8.11 ms
distance= 1 timestamp= 1637722599.240941 icmp_seq=20 ttl=64 time=4.47 ms
distance= 1 timestamp= 1637722599.741497 icmp_seq=21 ttl=64 time=4.32 ms
distance= 1 timestamp= 1637722600.249381 icmp_seq=22 ttl=64 time=10.7 ms
distance= 1 timestamp= 1637722600.747813 icmp_seq=23 ttl=64 time=8.30 ms
distance= 1 timestamp= 1637722601.257191 icmp_seq=24 ttl=64 time=16.8 ms
distance= 1 timestamp= 1637722601.749054 icmp_seq=25 ttl=64 time=7.61 ms
distance= 1 timestamp= 1637722602.248961 icmp_seq=26 ttl=64 time=6.72 ms
distance= 1 timestamp= 1637722602.756693 icmp_seq=27 ttl=64 time=13.5 ms
distance= 1 timestamp= 1637722603.250034 icmp_seq=28 ttl=64 time=6.14 ms
distance= 1 timestamp= 1637722603.753021 icmp_seq=29 ttl=64 time=7.59 ms
distance= 1 timestamp= 1637722604.251789 icmp_seq=30 ttl=64 time=5.48 ms
distance= 1 timestamp= 1637722604.750460 icmp_seq=31 ttl=64 time=3.35 ms
distance= 1 timestamp= 1637722605.260022 icmp_seq=32 ttl=64 time=11.3 ms
distance= 1 timestamp= 1637722605.761746 icmp_seq=33 ttl=64 time=12.2 ms
distance= 1 timestamp= 1637722606.256918 icmp_seq=34 ttl=64 time=6.73 ms
distance= 1 timestamp= 1637722606.761159 icmp_seq=35 ttl=64 time=9.87 ms
distance= 1 timestamp= 1637722607.260785 icmp_seq=36 ttl=64 time=8.02 ms
distance= 1 timestamp= 1637722607.765278 icmp_seq=37 ttl=64 time=11.1 ms
distance= 1 timestamp= 1637722608.261148 icmp_seq=38 ttl=64 time=5.69 ms
distance= 1 timestamp= 1637722608.763159 icmp_seq=39 ttl=64 time=6.71 ms
distance= 1 timestamp= 1637722609.265177 icmp_seq=40 ttl=64 time=7.72 ms
distance= 1 timestamp= 1637722609.763800 icmp_seq=41 ttl=64 time=5.44 ms
distance= 1 timestamp= 1637722610.268247 icmp_seq=42 ttl=64 time=9.17 ms
distance= 1 timestamp= 1637722610.767498 icmp_seq=43 ttl=64 time=6.74 ms
distance= 1 timestamp= 1637722611.268445 icmp_seq=44 ttl=64 time=6.79 ms
distance= 1 timestamp= 1637722611.770152 icmp_seq=45 ttl=64 time=7.49 ms
distance= 1 timestamp= 1637722612.271983 icmp_seq=46 ttl=64 time=8.61 ms
distance= 1 timestamp= 1637722612.772680 icmp_seq=47 ttl=64 time=8.28 ms
distance= 1 timestamp= 1637722613.276070 icmp_seq=48 ttl=64 time=10.2 ms
distance= 1 timestamp= 1637722613.775591 icmp_seq=49 ttl=64 time=8.09 ms
distance= 1 timestamp= 1637722614.273166 icmp_seq=50 ttl=64 time=4.32 ms
distance= 1 timestamp= 1637722614.773150 icmp_seq=51 ttl=64 time=2.81 ms
distance= 1 timestamp= 1637722615.280042 icmp_seq=52 ttl=64 time=8.77 ms
distance= 1 timestamp= 1637722615.779254 icmp_seq=53 ttl=64 time=6.62 ms
distance= 1 timestamp= 1637722616.314239 icmp_seq=54 ttl=64 time=40.6 ms
distance= 1 timestamp= 1637722616.784382 icmp_seq=55 ttl=64 time=9.98 ms
distance= 1 timestamp= 1637722617.285099 icmp_seq=56 ttl=64 time=9.42 ms
distance= 1 timestamp= 1637722617.792144 icmp_seq=57 ttl=64 time=15.7 ms
distance= 1 timestamp= 1637722618.285120 icmp_seq=58 ttl=64 time=7.75 ms
distance= 1 timestamp= 1637722618.791570 icmp_seq=59 ttl=64 time=13.0 ms
distance= 1 timestamp= 1637722619.289487 icmp_seq=60 ttl=64 time=9.30 ms
distance= 1 timestamp= 1637722619.789959 icmp_seq=61 ttl=64 time=9.15 ms
distance= 1 timestamp= 1637722620.299626 icmp_seq=62 ttl=64 time=17.4 ms
distance= 1 timestamp= 1637722620.800131 icmp_seq=63 ttl=64 time=17.0 ms
distance= 1 timestamp= 1637722621.302290 icmp_seq=64 ttl=64 time=17.9 ms
distance= 1 timestamp= 1637722621.805764 icmp_seq=65 ttl=64 time=19.8 ms
distance= 1 timestamp= 1637722622.297048 icmp_seq=66 ttl=64 time=10.0 ms
distance= 1 timestamp= 1637722622.795480 icmp_seq=67 ttl=64 time=7.01 ms
